game,character,image_url
Street Fighter X Tekken,Christie Monteiro,http://img3.wikia.nocookie.net/__cb20120724095246/tekken/en/images/thumb/c/cd/Ttt2cgiChristie.png/250px-Ttt2cgiChristie.png
Street Fighter X Tekken,Lei Wulong,http://img4.wikia.nocookie.net/__cb20121021144510/tekken/en/images/thumb/2/26/Lei_TTT2.png/250px-Lei_TTT2.png
Mortal Kombat 9,Baraka,http://upload.wikimedia.org/wikipedia/en/thumb/4/44/BarakaMK9render.png/225px-BarakaMK9render.png
Mortal Kombat 9,Cyrax,http://upload.wikimedia.org/wikipedia/en/thumb/7/78/Cyrax.jpg/220px-Cyrax.jpg
Mortal Kombat 9,Ermac,http://upload.wikimedia.org/wikipedia/en/thumb/8/82/ErmacMK9render.png/230px-ErmacMK9render.png
Mortal Kombat 9,Freddy Kruegerb,http://upload.wikimedia.org/wikipedia/en/thumb/4/44/Freddy_Krueger.JPG/250px-Freddy_Krueger.JPG
Mortal Kombat 9,Jade,http://upload.wikimedia.org/wikipedia/en/thumb/c/c7/Jade_%28Mortal_Kombat%29.png/220px-Jade_%28Mortal_Kombat%29.png
Mortal Kombat 9,Jax,http://upload.wikimedia.org/wikipedia/en/5/5b/Mortal_Kombat_Jax.jpg
Mortal Kombat 9,Johnny Cage,http://upload.wikimedia.org/wikipedia/en/thumb/1/10/Johnnycage-render.png/220px-Johnnycage-render.png
Mortal Kombat 9,Kabal,http://static4.wikia.nocookie.net/__cb20091108190637/mk_/images/5/59/Kabalshakesit.gif
Mortal Kombat 9,Kano,http://upload.wikimedia.org/wikipedia/en/thumb/d/d7/Kano-MK2011.png/225px-Kano-MK2011.png
Mortal Kombat 9,Kenshi,http://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Kenshi_MK2011.png/220px-Kenshi_MK2011.png
Mortal Kombat 9,Kitana,http://upload.wikimedia.org/wikipedia/en/thumb/5/5c/KitanaMK2011.JPG/225px-KitanaMK2011.JPG
Mortal Kombat 9,Kratos,http://upload.wikimedia.org/wikipedia/en/thumb/a/a0/Kratos_God_of_War_III.jpg/225px-Kratos_God_of_War_III.jpg
Mortal Kombat 9,Kung Lao,http://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Kung_Lao_MK.jpg/220px-Kung_Lao_MK.jpg
Mortal Kombat 9,Liu Kang,http://upload.wikimedia.org/wikipedia/en/e/e2/LiuKangshaolinmonks.jpg
Mortal Kombat 9,Mileena,http://upload.wikimedia.org/wikipedia/en/thumb/5/58/Mileena_MK9.png/220px-Mileena_MK9.png
Mortal Kombat 9,Nightwolf,http://upload.wikimedia.org/wikipedia/en/0/0a/Nightwolfmk9.png
Mortal Kombat 9,Noob Saibot,http://upload.wikimedia.org/wikipedia/en/thumb/8/89/Noob_Saibot.png/200px-Noob_Saibot.png
Mortal Kombat 9,Quan Chi,http://img1.wikia.nocookie.net/__cb20091102131216/mk_/images/7/71/Fasttttttt.gif
Mortal Kombat 9,Raiden,http://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Raiden_mkvsdc.jpg/175px-Raiden_mkvsdc.jpg
Mortal Kombat 9,Rain,http://upload.wikimedia.org/wikipedia/en/d/d5/RainMK9render.png
Mortal Kombat 9,Reptile,http://upload.wikimedia.org/wikipedia/en/thumb/d/d8/Mk_monks_reptile_render1.png/210px-Mk_monks_reptile_render1.png
Mortal Kombat 9,Scorpion,http://upload.wikimedia.org/wikipedia/en/thumb/d/df/Scorpion_%28Mortal_Kombat%29.png/225px-Scorpion_%28Mortal_Kombat%29.png
Mortal Kombat 9,Sektor,http://upload.wikimedia.org/wikipedia/en/thumb/6/60/Sektor.jpg/200px-Sektor.jpg
Mortal Kombat 9,Shang Tsung,http://upload.wikimedia.org/wikipedia/en/thumb/f/f8/Shangtsung_mkvsdc.png/220px-Shangtsung_mkvsdc.png
Mortal Kombat 9,Sheeva,http://upload.wikimedia.org/wikipedia/en/thumb/1/10/Sheeva_Mortal_Kombat.png/200px-Sheeva_Mortal_Kombat.png
Mortal Kombat 9,Sindel,http://upload.wikimedia.org/wikipedia/en/thumb/d/d2/Sindel-mk9.png/235px-Sindel-mk9.png
Mortal Kombat 9,Skarletb,http://img3.wikia.nocookie.net/__cb20110912224202/mk_/images/thumb/1/11/250px-Skarlet_renderfinal.png/275px-250px-Skarlet_renderfinal.png
Mortal Kombat 9,Smoke,http://upload.wikimedia.org/wikipedia/en/thumb/6/63/Smoke_Mortal_Kombat.png/200px-Smoke_Mortal_Kombat.png
Mortal Kombat 9,Sonya Blade,http://upload.wikimedia.org/wikipedia/en/thumb/8/8c/Sonyablade-render.png/230px-Sonyablade-render.png
Mortal Kombat 9,Stryker,http://upload.wikimedia.org/wikipedia/en/thumb/4/40/MK9_Stryker.png/220px-MK9_Stryker.png
Mortal Kombat 9,Sub-Zero,http://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Sub-Zero_%28Mortal_Kombat%29.png/225px-Sub-Zero_%28Mortal_Kombat%29.png
